A,B,C,D,E,F,G
-8.536006864,-4.552247138,-3.386012262,-0.502986439,6.297058214,-5.74637578,0.04924431
-5.836952877,-7.275511519,-5.086322809,1.74819236,-2.398541324,-2.321583039,-0.519404903
-0.750577139,9.386391601,5.029038032,1.920049031,-5.656058309,-5.783640359,-9.464005044
-6.557276976,-6.751141182,-2.527066904,2.407022797,-1.351752451,-4.928174693,3.047588657
-7.071717062,-4.325873114,-1.15499035,0.229895602,5.376403885,-5.202389715,1.849369026
-4.310255357,8.471612328,3.852095084,1.352322086,-7.04777101,-7.352200171,-10.81762757
-3.003387646,9.298130696,5.602381428,3.138764579,-6.938460045,-7.101041318,-8.647203523
5.897039759,-0.045518142,3.008549612,-11.12874283,9.784423107,6.288148316,-5.972904831
7.611551284,0.578374688,4.606305093,-9.176744395,8.456793874,7.76981984,-4.947643084
-6.12327003,-6.359857574,-3.085811216,-0.360972195,-2.315809461,-4.441989481,1.74517844
-5.611200673,-3.914028734,-3.658784158,-1.198110743,3.589271978,-5.86912565,1.596751112
8.817451059,1.691641572,6.58762956,-9.21995811,10.37546041,6.828548197,-5.802684358
-8.281857513,-3.777985125,-1.620260769,0.158541044,4.700610387,-5.017212925,-1.491580866
-4.757153616,-6.557396474,-4.524729581,0.61056454,-1.691652815,-3.512323175,3.206825672
-4.534875393,-7.183501635,-4.12337785,-0.041217394,-1.915144011,-3.997177452,3.637835171
-6.217978164,-5.979159578,-3.486066737,1.376490119,-1.094653552,-3.950521401,2.295534963
-3.994383786,6.964811643,5.900728356,2.58983366,-6.791653644,-7.32038423,-9.367326171
-4.402396365,-7.991977952,-3.089202932,1.238138327,-1.498264538,-3.388143501,3.171331912
-6.096674485,-7.011200123,-6.142954698,1.972821506,-1.646864343,-5.291707366,2.511988676
-7.550942379,-3.726332853,-3.471059542,-3.422754936,6.740783617,-6.619706485,1.334806634
-7.201948907,-5.921403011,-3.905643301,0.186366841,-2.272527065,-2.59856737,1.39907868
-2.936078693,8.002181753,2.985022164,2.796340268,-6.806309224,-8.170070493,-10.13340653
-5.795413235,-5.408756452,-3.813599155,0.227001602,-1.291929834,-3.966497923,1.596958243
-4.633383887,-8.011655129,-3.639169291,2.582400794,-1.232370946,-5.410751175,1.618661041
7.690842303,1.326006656,5.026722713,-8.892120398,10.86959739,7.556385117,-4.662973503
-6.477709239,-3.944248714,-3.410530865,-2.008520581,6.364952077,-7.607760678,0.584329956
-2.349341231,7.986610987,5.905586677,1.106994836,-5.910169991,-6.452915231,-9.484555066
-5.374974551,-6.268088578,-5.223408396,0.65078693,-1.104522231,-3.466387421,3.590949754
-6.676009379,-5.667436799,-3.761280356,-1.868375324,3.907202863,-4.921584583,-1.703443046
-2.896297326,9.709823886,5.488980947,1.679202736,-6.951226443,-8.39798334,-9.195356957
-5.160167431,10.10579298,5.885964029,-0.100220548,-7.222314785,-7.251550459,-10.24583945
6.615336754,1.740223178,3.026019247,-8.332373074,9.972758761,7.773266966,-4.540233858
-6.4870269,-3.506723338,-3.786572019,-0.338143511,4.653972768,-8.435817325,0.124586355
-7.985656231,-3.972348382,-3.454254001,-0.804165085,5.431213477,-6.158747612,2.335629148
-2.241805309,9.335983934,3.971788383,2.965212033,-7.054586948,-7.635854753,-8.301817913
-5.389101301,-6.600139738,-0.916421035,1.73823221,-2.310379134,-3.429243142,2.302920961
-3.916141024,8.572437201,4.750765219,3.677761777,-7.987739649,-5.904068874,-7.43884133
-7.189235624,-4.604684208,-1.98240251,-0.227566457,5.918285719,-4.289405203,1.611515503
-0.96708767,11.02037902,6.701382413,3.181535915,-5.855564665,-6.287582644,-8.05996668
-2.723265321,9.393691526,5.330351522,2.238786677,-6.221864015,-6.94964188,-10.02532114
-6.760340169,-3.502182581,-2.22659219,-2.3855875,4.505358277,-6.516742523,0.928328476
-8.659871238,-2.777371818,-2.138925434,-2.258948637,4.886294064,-6.570576399,-0.280074671
-2.895310399,10.02950702,4.747862757,4.580028847,-6.686220824,-6.820417713,-8.732144837
-2.532749774,8.83993187,4.865186758,1.603642755,-7.011099787,-6.054062422,-9.275091994
-2.987037474,8.969679596,5.982058967,0.039081938,-6.856546532,-6.255205999,-8.644879182
-1.558773785,8.437382473,3.741464165,2.465088855,-8.199860398,-5.048650827,-7.658887636
-6.913952529,-4.949771808,-2.727093265,1.676956927,-1.856009823,-5.137916031,2.319087824
6.413890743,3.41334271,3.022668619,-10.24220721,8.173972035,5.291154089,-4.162002496
-1.737401446,9.370538917,5.901398089,1.305980599,-7.61259609,-5.784039686,-8.413006448
-6.375696222,-7.078045824,-4.811239839,0.708990865,-2.427959469,-5.270280688,2.630629906
7.692786693,0.51646783,4.111541323,-10.17822551,9.729235946,5.839506131,-6.778941181
-8.023382108,-4.546950084,-1.214892566,-1.01257879,5.705254164,-5.496857081,0.790022712
-8.068614387,-3.842016086,-1.435052438,-1.212733555,5.856088477,-5.799815441,2.42E-05
-2.494924555,8.060346709,4.232842523,2.659488141,-6.773732738,-6.295696613,-6.861887172
-6.536443191,-3.88732263,-2.410013584,-0.211104817,5.917512121,-6.565806835,0.913497908
-3.228307075,11.06409822,4.640561655,2.755299685,-7.670526573,-7.659962539,-7.756342947
-6.984041531,-7.081947981,-3.653577657,-0.99448098,-2.177122699,-5.024556843,2.015659636
-6.614159478,-3.673816533,-1.685437399,-0.97595131,5.340018983,-4.254100353,0.343359372
-8.175447257,-3.101473272,-3.339374446,-1.320681301,5.391105664,-6.625800526,-0.408522059
-5.989823004,-4.579428087,-1.854476375,-2.109396922,5.419015123,-6.64326798,0.372650327
-6.043039034,-7.405453246,-4.088433789,0.487128584,-1.38908362,-4.086913722,1.402543039
-0.29041739,8.855240918,4.935503325,0.456527135,-5.402692765,-8.047889145,-8.621552193
-6.809177396,-5.314488133,-3.800242414,2.128713465,-2.402478716,-5.260175998,1.331362303
7.510982298,2.074757622,4.941280197,-9.963419109,10.96671603,5.860805193,-5.09628872
-1.866896388,7.320030232,5.646485377,1.403470721,-7.237455125,-4.242227841,-8.536454376
-4.90294402,-5.170001183,-3.706697924,-1.741516521,1.150032921,-4.195348758,1.924490836
7.149255881,2.125417817,3.890154993,-11.9440136,10.9727834,7.735332939,-5.307457935
7.398208758,2.044800623,4.925251328,-9.979980724,7.515676292,7.14085687,-6.884286416
-4.10503986,-5.103443313,-5.388996038,-1.871840325,-1.284907206,-3.281944302,1.717116057
9.377618498,2.481775294,3.414888204,-9.170095036,9.96552752,7.643267236,-5.880373816
-6.326150944,-2.998848749,-1.826988071,-2.483925597,6.310670269,-7.679194742,0.34272907
7.315594328,2.789350453,3.727604033,-9.392669586,8.594276699,7.865381049,-6.586965027
-7.875520551,-5.069349281,-1.866351372,-0.99242813,6.955799173,-6.861033835,-1.442872269
6.7461809,0.512307064,7.449212743,-9.729459786,9.07245815,6.76218728,-5.995946376
9.516972466,2.978004206,4.10466296,-10.47874587,8.833907191,6.056149993,-5.097984158
6.978756336,1.594466019,6.16439864,-10.0286358,8.589933218,5.886271387,-4.70944083
6.694302243,1.315593466,2.868329306,-9.504437612,8.317789714,5.471436311,-6.176908503
-2.838686923,10.6891458,4.365076531,-0.22807379,-8.878516098,-6.846080007,-8.224556901
-1.836016272,8.875830144,3.4155806,1.764146427,-7.730147645,-7.460633043,-8.249749352
-6.661819786,-4.48904022,-1.651857251,-1.234770725,3.973693748,-6.221311525,0.738165173
-8.709837598,-4.178086987,-5.092980606,-1.396765605,5.934549554,-7.063540861,1.278675925
-4.97150908,-6.778308302,-2.949581582,-0.311202586,-0.602343435,-4.17376134,2.589082723
-6.202807788,-6.338588376,-3.179588243,0.982215192,-2.869268837,-5.533240403,1.86734121
7.309549687,1.688813954,5.046707877,-8.70929596,8.451706247,6.466692232,-5.472006104
7.859912134,0.35115307,3.323089676,-10.80096725,10.18013958,6.583442582,-5.766721031
-8.877950301,-5.542671293,-2.467898826,-0.401485588,7.060098096,-5.36759989,-0.908940321
-6.278196141,-7.509230844,-4.340403487,1.33296231,-0.033908404,-4.501953799,1.987384927
-6.463120606,-6.935795853,-3.829486802,0.726187754,-1.079889097,-4.108229521,1.627236678
-6.191991303,-4.028647914,-1.996715756,-3.536563576,5.948191262,-6.518298545,-1.109070768
-4.024388685,10.3811604,6.28484655,1.724133644,-6.303070228,-6.568859439,-5.759446948
-6.097651007,-6.003250305,-3.289316483,0.95177016,-1.332370935,-1.783964533,0.952089148
-2.882465869,9.65880462,5.568124528,1.476637948,-8.033119617,-6.612265955,-9.661862727
8.194340467,2.765810905,3.485883027,-8.880822907,9.77310473,5.368240671,-6.607146701
-6.207975618,-7.335343614,-4.883979255,-1.503476934,-2.192421036,-3.381471392,3.560818432
-3.21862878,9.658881561,4.257426439,-0.002793616,-7.449941259,-8.059217808,-8.804425033
-6.220287573,-5.256314895,-3.600865825,-0.616036666,-1.705445532,-4.726944596,2.289997363
-5.170138965,-3.177274772,-2.587532682,-0.037869741,5.647597143,-4.988292524,-1.761576663
-7.05329062,-5.013297134,-2.646896624,0.426481276,5.785889679,-5.919976709,0.613674047
-8.147015815,-4.275446046,-3.621621941,-1.347116031,6.407345381,-5.017250312,0.505901102
-4.813421832,-7.244969541,-4.828754966,0.905823946,-2.548320037,-4.668020067,3.339584851
-3.413265913,7.465325603,4.897854817,3.077047027,-6.404459445,-6.882513434,-9.427599408
-7.292825244,-7.109815527,-3.840621141,0.710164445,-2.785079961,-3.779035474,1.855124031
8.693391139,1.380884445,5.27212924,-9.31291388,10.3119087,6.834945837,-4.456961077
-6.716960426,-6.868114083,-1.917310367,2.004830452,-2.125697498,-4.036404015,2.565736137
-7.432903043,-6.601020605,-4.919473525,2.191982706,0.626301255,-3.525105999,3.095516737
-2.588264965,8.435162019,4.159045047,2.669337681,-7.397319764,-6.968200837,-6.668391169
-3.85453311,8.733122086,5.145215984,2.501009034,-8.779297472,-7.008373074,-10.22166853
-1.761287367,7.941543102,4.8791257,4.047252354,-7.799011783,-9.410397116,-9.124331979
6.401805079,4.440655988,4.130291191,-8.341980303,8.243188546,4.250689721,-7.161649277
7.726179897,1.951839894,4.58843524,-10.24287506,9.508532476,7.756676098,-6.690224768
-1.088693336,8.900805482,4.86143731,3.207921598,-7.911582433,-6.284618696,-9.428222513
-3.430648646,8.448893158,4.883013491,1.502966345,-6.267294977,-7.858697983,-10.21991948
-2.295903916,9.015491604,3.822790205,2.632415352,-5.942057054,-8.487669458,-9.601052535
-0.78350383,9.136130592,5.39329631,2.072995999,-7.546960572,-9.122025528,-8.63287207
-2.003727464,10.07449604,7.399538875,2.365585651,-7.388590817,-6.905683905,-10.60740366
-2.978373275,7.301151599,5.99375121,1.858629839,-5.641810879,-8.474537252,-9.43770278
-5.05722018,-7.558825479,-2.202847412,0.366577598,-2.336121012,-3.417662416,1.790603416
-7.446192617,-3.414831796,-3.365403359,-2.079974059,4.493170577,-4.857106281,-0.457843326
-7.542442058,-4.234782591,-3.612541615,-0.338004501,-0.544496057,-5.353763321,1.141045847
-1.402487199,6.739665097,4.435749067,5.090850813,-6.891670744,-8.000877244,-8.89572522
-4.893504412,9.759436992,4.774045252,2.401511735,-7.591089385,-7.264566472,-9.249352693
7.147388718,0.488175541,2.473417231,-10.18905804,9.92071781,5.995715426,-6.772022984
-5.717471608,-4.796353163,-2.635202667,-1.313424937,5.541696469,-6.982958026,-0.156846561
-7.222301286,-3.580062947,-2.661787777,-1.450469154,4.590395976,-5.333879245,0.95196076
-8.309609669,-4.437023072,-4.952552957,-0.687707572,6.612942524,-6.123820729,0.783480642
7.889155817,2.294818225,5.191890342,-8.296841225,9.705200103,6.940585541,-5.539106804
6.466080486,2.220517563,4.486711054,-9.43976221,9.096463989,7.581919422,-5.689675882
-7.229535101,-6.053164049,-4.647263915,-0.06160588,-0.955745458,-5.31399793,0.972720593
-7.587542249,-3.460513048,-4.245442203,-0.832171056,7.697476883,-5.84877696,0.392466424
-6.848077199,-8.192321305,-2.924062264,-0.44090388,-2.46801668,-4.218533741,2.539328407
6.654426155,2.826286731,6.129902845,-10.27696002,11.19793533,6.099502725,-6.605189031
6.505941329,0.967279479,3.441172979,-7.10299619,9.534321677,7.010760652,-6.975580593
-6.793692287,-4.334615555,-3.975029372,-0.566615244,5.497687094,-5.883766535,-0.282261115
7.128938252,2.056170784,3.687928174,-9.769955253,10.73952711,6.741273963,-5.617935278
-4.009674172,7.535509004,6.31214474,1.23578978,-7.71381204,-9.146161687,-9.189105962
-5.773964281,-4.044539774,-3.424704755,-1.410218252,5.49999683,-5.727855901,-0.019796513
6.457516207,3.020254557,3.758136789,-8.376670488,8.365554345,6.525541217,-6.243385102
5.10925473,2.839834745,4.989109066,-8.744759823,9.704987006,4.515733598,-6.779928278
-6.286785845,-2.280207754,-3.67345325,-1.616020056,5.263650265,-6.55433241,2.217981282
-5.59450912,-8.385064313,-3.24556745,-0.797680657,-1.766018318,-3.656286549,4.435197414
-6.546017287,-3.984696688,-1.783572965,0.074407642,6.382605246,-6.342314908,0.388966307
-9.134577384,-4.126027511,-4.471918958,-0.828095425,5.697400223,-5.603179389,1.146974485
-5.249900905,-4.260654349,-3.780099436,1.434491697,-1.017729277,-3.41991229,1.072511116
-7.14575896,-3.230936224,-2.643326443,-1.287902204,4.776531046,-7.555499568,1.745103946
-1.153624687,8.403428488,5.144362093,0.410135377,-8.059086856,-5.445022194,-9.185630046
-1.583020076,10.92370277,3.241311262,2.536138921,-7.53026976,-7.367234977,-9.430721681
6.145343228,2.455150637,5.272204728,-8.83312514,10.48267457,6.436963285,-6.219836755
7.064758504,1.525247748,4.216146421,-9.146890354,10.25121223,6.370732952,-7.656977192
-3.874815027,8.040164282,5.343306753,0.665799902,-8.477499326,-7.510134573,-8.106372254
-6.081039819,-4.703227859,-2.327356146,-0.804963394,5.649057045,-4.732406264,1.056206709
-7.010088625,-3.88881381,-3.237073028,-0.378416894,6.556686048,-5.950028015,2.775937098
-5.656194623,-3.037834239,-3.118640925,1.04535486,6.150454543,-3.813555381,0.587871023
-6.159500275,-5.654759829,-4.117598315,-0.632375614,-0.055323049,-3.166425719,1.99600368
-9.057720344,-3.500296005,-2.184392022,-1.553166873,5.348288201,-5.541733418,1.200624015
7.074799491,2.857289662,5.011271921,-7.950028931,9.35356942,6.483273843,-6.468762206
-3.105826682,11.11222547,4.114247902,2.005576697,-7.552112787,-6.656838757,-10.58054945
-7.746909258,-2.498515013,-2.04889635,-0.680628191,5.53746311,-4.816670153,1.620708455
-1.542019501,9.50826351,4.277531279,2.714991978,-6.971595657,-7.962023962,-9.241615549
-6.658755088,-2.949330538,-3.729401349,-0.133138861,5.76034329,-5.839937858,0.910311664
-6.632171005,-3.667604425,-1.768007226,-1.999395053,5.736447595,-7.126791507,-0.818225701
-6.490429856,-5.94372751,-6.503514304,0.512048432,-2.10722064,-2.773054543,5.17981054
-7.059146106,-7.272845756,-3.383039007,1.711002195,-0.873086141,-4.154613172,2.547211721
-3.027450262,10.33956222,5.466994265,2.131143996,-8.151546192,-6.668713026,-7.775670466
7.839685938,3.087724958,3.386649378,-10.12091687,11.29370439,6.498524442,-5.553183999
-6.747253637,-4.220296585,-3.392388398,1.420419182,-0.006206696,-4.825891195,3.486878992
-7.450212552,-6.215677086,-4.974743625,1.518809482,-2.484982399,-3.627711003,2.15644153
-6.85073671,-4.634636882,-1.889081185,-0.871061685,6.358332432,-7.020841404,0.428075032
-4.961291066,-5.903655405,-3.784612848,0.709993342,-1.750234723,-2.179264876,1.424900764
-6.413106082,-5.516694015,-1.391685589,-1.375417781,5.107614722,-6.60564675,1.093265174
-6.970832672,-3.501151407,-2.609765349,-0.949508423,4.898976613,-5.351544563,1.962874147
8.265141929,2.098818297,3.987007622,-10.33573937,8.066283933,7.956817009,-5.198579078
8.21278634,4.568354771,5.873756243,-10.11083104,7.947093057,6.242701399,-6.700200552
-6.861823629,-6.366166622,-3.997485691,-1.38068046,0.159178362,-5.158793919,1.284659509
-3.282653467,10.91302111,4.726895317,0.937026112,-6.02288977,-6.482061377,-8.443747771
-7.194979329,-5.902902955,-2.728262063,1.840313288,-1.700304392,-3.883451334,2.682701399
-7.821137139,-3.354605876,-2.514115683,-0.473896203,5.768343127,-4.67819255,0.632099246
-1.666092291,10.17712471,4.059862504,0.816753867,-6.029547859,-6.462428841,-8.730883382
-2.595898759,10.27190518,5.045934959,1.738245412,-7.773142284,-6.082258892,-10.71176906
-7.273866104,-2.520064815,-2.970878792,-0.678589076,6.622136833,-6.844009082,1.660429155
-7.71267276,-5.307563601,-4.586652655,-0.591901695,-1.148009052,-4.942358458,1.711105155
-8.564415713,-3.343490493,-1.236194782,-2.785819387,5.842469801,-5.291110316,0.536652372
-7.534699527,-2.060095118,-2.181101959,-1.847562371,5.960032968,-5.471011812,-0.402935951
-3.284242586,8.159792665,4.236812968,2.245406409,-6.936897602,-6.332042669,-10.17781712
6.345768514,1.970718978,3.389561181,-10.47333875,9.503273014,5.143786959,-6.761180021
-5.450773843,-5.380577197,-5.826133519,-0.167861329,-1.949804461,-5.016538564,3.978980426
-1.460490497,10.66969324,4.156317352,1.361002767,-6.388419526,-7.238138973,-8.977724957
5.695268868,0.252789999,4.097141106,-10.80105073,10.04674379,6.691115881,-5.587833017
-3.116459037,8.814084874,6.039106786,3.51231203,-5.307228981,-7.16223537,-7.607624852
5.782765107,0.80100285,5.025843053,-9.90893459,8.790676133,5.932885593,-5.668171926
-6.427245234,-4.178379879,-2.528425797,-0.886998333,6.190528487,-6.806026015,1.147193502
-8.61212341,-4.547747345,-1.562455958,-0.748638444,4.150482298,-7.131251996,1.537840169
-2.286044568,9.5661721,5.320109045,0.036416981,-7.640982461,-7.758372846,-8.738440802
-6.553000232,-6.008070537,-4.911683557,-0.8165918,-0.869221477,-3.052336797,2.157992875
8.998652855,1.984582285,4.918178559,-7.53680065,10.70481411,7.802022514,-6.059906002
-6.921276018,-7.466883968,-4.647968302,1.154587157,0.287312981,-3.419955482,3.542918981
-5.425109322,-7.855380312,-3.490252609,0.423810742,-0.118149424,-3.003165683,2.806841245
-7.856753587,-7.33523526,-3.207270626,0.114437944,-1.335394745,-3.940494146,2.550107943
6.659689813,1.781237012,3.727418202,-9.034682705,9.818506861,7.240654007,-4.493934075
-7.189486247,-4.55258331,-2.358272462,-0.103327304,5.371699175,-8.497276095,0.750306274
5.258657638,3.24410492,3.761681044,-9.43116433,9.395958927,5.581418883,-7.012282698
-4.980443257,-6.843778204,-2.36904658,1.909872452,-1.426628743,-4.743956501,1.94969902
7.858226865,3.051867159,3.790387527,-10.09657526,8.650411939,6.523566193,-6.175223683
6.272581749,1.681959752,3.935728924,-9.132663204,8.604975846,7.56450662,-4.566802196
9.171389911,3.212829879,3.960766338,-9.993005971,10.4278014,8.631323266,-4.799457531
-2.624421856,8.62934324,5.180787355,2.849338851,-7.547972386,-6.941185265,-9.89676839
-7.146480794,-4.497895305,-2.951417865,-1.246571955,4.729920163,-4.874650333,0.557029448
5.067731584,2.453309927,4.335398764,-10.20648516,7.779023987,7.27859233,-6.019137861
-6.007468189,-5.470260941,-3.221637477,-0.926946695,-0.77528233,-3.868960875,1.977310511
5.463859875,1.337488125,4.067182485,-9.175954145,10.97436957,4.790561328,-6.260911915
-5.888250727,-5.324795374,-5.51583825,0.553103329,-0.394394646,-2.669121281,0.688969505
8.461673246,1.493383856,4.939047618,-11.04706851,9.633332343,4.664164875,-6.020355272
5.915296147,2.099378846,5.217145805,-10.68545398,8.775525277,7.151399062,-4.541127067
9.150169995,2.439747269,5.33017435,-9.8336176,10.02096617,7.472209645,-7.732812062
